Median_Household_Income_2018,Percent of Population Aged 60+,anycondition_prevalence,Obesity_prevalence,COPD_prevalence,diabetes_prevalence,CKD_prevalence,Total physician assistants (2019),Family Medicine/General Practice Primary Care (2019)
58398.0,29.1,41.8,31.0,8.1,11.3,3.1,42.78,70.31
51203.0,23.7,49.7,35.6,12.5,14.5,3.5,3.874799089,7.466651389
36865.0,23.9,55.8,40.0,12.0,17.5,4.4,1.395255299,3.259840283
43263.0,18.3,48.1,37.8,8.0,13.4,3.3,32.87176167,70.31
29900.0,22.5,61.2,48.6,12.5,20.8,5.0,0.314995664,3.229441526
45817.0,32.0,48.8,36.4,11.1,13.1,3.7,11.79491602,18.778953
40415.0,32.4,60.1,40.2,15.3,18.0,4.2,2.588278422,4.808463357
47648.0,27.1,46.8,32.5,10.4,13.2,3.6,20.4600055,25.99997876
51299.0,34.9,43.7,35.3,7.7,11.4,3.4,2.146958328,3.290958021
54434.0,30.1,41.9,30.8,6.8,10.9,3.4,3.379507728,4.525528912
43439.0,35.9,45.3,29.6,11.0,14.7,3.9,8.211648205,8.418975662
48688.0,29.4,41.5,31.9,8.9,11.1,3.4,10.61159127,16.02479167
44684.0,23.2,55.2,40.8,11.8,14.0,3.4,4.412858474,9.203327322
115301.0,23.3,34.1,25.0,5.7,9.9,2.7,42.78,70.31
58890.0,23.4,45.8,33.1,8.7,12.6,3.1,42.78,70.31
38664.0,22.6,57.0,43.2,10.1,17.3,4.0,1.022625254,10.48429817
37212.0,19.7,57.7,45.5,11.3,17.4,4.1,0.815542117,8.361212176
48998.0,25.6,51.7,38.3,13.2,15.4,3.6,2.400786679,4.626262364
92616.0,16.7,48.4,41.6,6.2,12.6,2.8,42.78,45.83659952
61129.0,21.1,40.1,31.4,7.2,9.7,2.7,19.49066979,29.43327867
48566.0,37.1,47.9,36.5,8.6,13.1,3.6,1.332797986,2.865836054
43274.0,34.0,50.8,37.5,8.8,13.8,3.7,0.760129212,1.634460528
50473.0,17.5,47.3,35.3,7.3,13.6,3.3,42.78,70.31
60180.0,23.9,43.3,33.3,6.1,10.3,3.0,10.18155864,19.70007979
107758.0,20.2,32.5,24.4,4.6,10.4,2.6,42.78,70.31
68479.0,17.5,40.7,35.1,5.6,9.1,2.5,42.78,70.31
100181.0,22.6,29.7,21.8,5.3,9.9,2.7,42.78,70.31
41281.0,23.7,58.0,40.3,11.8,15.2,3.8,0.90697398,9.298602391
53493.0,26.2,46.5,34.6,10.7,13.4,3.3,2.064681245,8.119450624
68043.0,20.9,42.4,31.6,6.2,9.9,2.8,9.286644643,24.01436302
67470.0,28.7,47.3,35.0,8.3,12.6,3.3,0.183828914,0.302406901
40077.0,22.6,47.1,36.1,9.2,14.4,3.7,2.698422249,27.66513278
42603.0,26.9,54.2,39.4,13.0,15.0,3.8,4.772746864,9.95389992
41820.0,15.7,41.1,32.2,7.9,13.0,3.1,36.78890505,37.71775027
55518.0,21.4,53.9,39.9,10.7,13.5,3.2,5.570005161,21.90429249
48418.0,28.3,46.3,34.4,9.2,12.4,3.4,38.14904404,48.47869347
40064.0,27.1,56.1,37.1,14.1,15.7,3.7,10.66199071,19.80768034
59821.0,33.3,45.0,34.5,9.6,13.4,3.7,42.78,70.31
68217.0,24.7,43.6,31.7,7.2,10.9,2.9,42.78,70.31
48499.0,21.4,48.7,34.6,9.5,13.0,3.3,23.74047084,41.65641622
53253.0,23.6,35.9,27.7,7.3,9.9,3.3,3.95306593,4.790475535
44482.0,26.4,48.4,32.4,10.6,13.0,3.5,2.599129014,20.95470042
52952.0,25.6,48.2,36.6,8.6,12.5,3.2,1.879534242,3.297940518
47032.0,33.3,46.9,38.2,8.5,12.3,3.7,4.2401637,7.549334935
41869.0,26.4,49.3,36.9,10.6,14.9,3.8,37.04940859,35.14540786
42873.0,19.9,55.6,42.3,9.8,17.9,4.4,0.577340864,0.949751906
40204.0,21.6,51.1,37.9,11.8,14.0,3.6,2.505017586,10.30635807
48651.0,32.9,44.3,34.6,7.7,12.8,3.8,9.532475795,18.4441833
44580.0,28.5,42.6,34.2,7.7,11.3,3.3,0.466709655,0.700661298
57257.0,22.7,51.0,38.5,8.7,14.1,3.5,7.040405697,12.48985387
51031.0,22.2,43.2,33.2,10.1,12.7,3.1,4.066983887,15.99359462
52936.0,25.0,50.4,35.7,9.6,11.5,3.3,6.388093631,15.51906856
55345.0,23.4,44.5,36.0,7.2,11.0,2.9,2.203517425,4.738092155
48689.0,28.1,47.9,32.2,10.9,13.1,3.3,15.44570038,28.69478169
76530.0,23.0,39.9,29.7,6.0,10.1,2.8,42.78,70.31
52502.0,17.8,44.1,32.8,8.6,12.7,3.1,37.35819202,38.30141057
32802.0,26.2,55.9,37.5,13.7,15.6,4.1,1.45462088,5.984725907
51801.0,29.0,48.0,35.2,8.4,13.1,4.0,0.878305667,1.176146945
45405.0,17.2,55.8,46.4,9.7,14.7,3.8,3.111577033,4.769570635
62657.0,28.1,45.9,32.3,7.9,12.1,3.3,24.75854544,31.46243806
47976.0,35.2,49.0,35.5,8.6,13.6,3.8,0.984064772,2.544696129
63860.0,24.6,36.0,26.5,6.2,9.8,2.8,25.28624077,37.9616965
44773.0,29.6,49.4,36.2,10.4,14.9,3.9,3.729915133,6.135879558
36869.0,29.7,53.4,38.2,11.2,17.1,4.3,2.629789509,2.696186359
57785.0,21.0,42.7,36.2,6.2,8.9,2.8,42.78,70.31
57300.0,20.9,44.5,33.9,7.8,12.8,3.0,42.78,70.31
83210.0,23.0,39.5,30.3,6.9,9.4,2.7,42.78,70.31
60285.0,36.2,38.8,28.0,6.9,11.3,3.1,3.889697231,5.803075804
36850.0,24.7,58.6,41.7,12.4,17.4,4.2,7.667073536,17.91316268
56976.0,23.1,46.3,34.2,9.6,11.4,3.3,3.809855052,9.255562794
50646.0,26.7,49.8,39.1,9.2,13.1,3.5,2.251239823,4.840706782
61027.0,23.1,42.5,35.4,8.6,10.7,3.0,28.77247454,20.96543743
62635.0,18.9,48.3,37.2,7.7,12.0,3.0,34.88494635,57.3873189
56781.0,15.5,49.0,38.6,7.5,14.1,3.4,1.571604892,2.585361324
49341.0,25.1,46.2,37.1,8.7,13.1,3.3,17.81502831,38.30659333
63491.0,23.6,42.5,36.5,6.5,9.6,2.8,9.028790185,22.87364079
46490.0,15.4,47.7,37.3,7.2,12.5,3.0,1.33912137,2.202915387
45089.0,51.7,49.5,33.8,11.3,15.3,4.2,0.545385278,0.967526975
53271.0,24.1,47.9,36.9,11.4,13.7,3.4,2.104078257,8.274381123
59304.0,22.0,49.5,38.2,6.8,13.8,3.3,10.36628144,17.05300311
62522.0,23.5,46.4,35.7,9.2,11.0,3.1,42.78,70.31
112335.0,24.1,34.6,28.4,5.8,9.1,2.6,26.06689641,37.91039499
45670.0,27.5,47.1,35.7,7.3,14.3,3.6,1.886536597,3.103438263
51350.0,26.5,45.3,34.7,7.7,12.5,3.4,0.429501581,0.923531644
101463.0,20.6,33.7,23.1,5.2,9.8,2.8,42.78,70.31
55079.0,37.0,37.3,25.8,8.3,11.9,3.7,3.763457761,7.224583939
96936.0,14.8,34.5,26.7,4.6,9.2,2.3,42.78,70.31
38171.0,31.8,56.6,37.8,14.5,16.7,3.9,4.912439252,9.126253162
55856.0,23.8,43.7,36.7,7.0,10.6,3.0,5.423436186,13.73979554
57155.0,19.2,44.0,31.5,7.4,11.9,3.1,42.78,70.31
45943.0,39.8,44.3,30.9,10.7,14.8,4.0,7.590809142,7.782461672
52814.0,43.3,47.6,30.2,9.8,16.0,4.4,2.66103595,4.720743606
55762.0,24.2,48.2,35.9,9.5,11.6,3.2,37.1892196,59.209799
72873.0,18.5,44.1,31.0,8.2,10.9,3.0,2.926383275,4.984255825
43785.0,24.0,56.5,38.1,12.0,14.5,3.6,5.734494769,13.86434648
42820.0,23.6,49.7,35.2,11.8,15.0,3.8,0.947230256,0.971145898
59142.0,22.9,47.5,36.0,9.7,11.7,3.1,22.18259965,53.63109736
51868.0,23.0,52.5,39.9,10.7,13.5,3.2,5.930587399,12.36865795
45309.0,21.3,53.7,43.4,9.6,14.4,3.4,5.358459747,18.70953796
61508.0,23.7,45.5,32.8,8.1,10.0,2.9,25.8817444,62.87643685
60695.0,21.3,38.3,30.4,6.2,10.8,3.1,0.622020464,0.820006928
50247.0,24.7,50.0,39.2,7.5,12.8,3.3,15.33377322,23.50432392
72267.0,18.2,34.8,26.6,5.6,8.7,2.4,42.78,70.31
43624.0,26.4,58.0,41.4,13.7,16.0,3.8,1.967188718,3.790728766
41919.0,20.2,51.5,40.0,7.0,16.9,3.9,8.310369804,13.67093523
65435.0,23.8,43.7,37.4,6.5,9.5,2.9,18.15386351,32.32177004
60801.0,26.5,42.2,30.5,9.1,12.3,3.4,17.45762903,16.56046658
34768.0,31.1,60.6,43.1,15.3,17.9,4.2,4.720084703,8.768899876
65843.0,31.8,37.9,28.4,7.3,11.0,3.4,38.93727183,70.31
84021.0,25.6,41.6,30.7,8.3,11.8,3.2,3.583995651,6.358096948
43367.0,27.3,55.2,40.0,10.7,15.8,4.0,2.79835244,4.603416679
26278.0,23.9,60.8,44.5,16.5,18.0,4.3,0.986793937,1.901529898
74109.0,13.9,36.3,25.7,5.7,9.5,2.4,6.261367057,10.71309046
48708.0,24.7,46.1,32.9,10.6,15.5,3.9,6.419975617,6.582066976
46486.0,30.7,48.2,36.7,10.9,13.1,3.7,8.698022042,13.84831794
61433.0,37.3,48.0,33.9,8.6,14.0,3.8,5.456644756,8.976428101
48937.0,15.7,42.7,32.1,7.2,11.2,2.8,17.94409775,62.65341045
48604.0,31.8,44.0,35.0,7.8,11.6,3.4,1.785226314,2.736478291
51559.0,17.4,49.5,39.8,8.4,13.0,3.2,0.74498378,1.601894209
43731.0,25.2,47.6,33.5,10.4,12.7,3.5,0.719440877,2.959985323
53882.0,16.2,43.2,32.5,7.4,10.4,2.6,8.654933183,69.77781059
52226.0,30.9,42.8,30.7,9.3,12.5,3.5,42.78,70.31
43766.0,15.5,45.9,36.4,7.6,11.1,2.9,24.44644737,25.06367057
56740.0,23.7,52.5,41.5,9.2,12.3,3.0,7.300343335,17.65011452
42774.0,24.4,52.0,36.8,12.7,14.3,3.8,2.600429253,10.69890893
38966.0,27.3,51.0,34.2,11.7,14.0,3.8,6.600889326,11.71014096
42162.0,22.4,46.8,37.2,9.9,14.2,3.6,3.022978441,24.37185968
57092.0,25.3,47.8,37.5,10.2,13.0,3.2,2.541486112,9.994506923
42831.0,27.1,49.0,36.3,10.8,14.6,3.8,27.30029527,25.8973098
46058.0,33.5,53.9,38.5,9.6,16.6,4.2,12.84373915,28.66272007
55112.0,25.1,47.0,33.8,9.1,12.7,3.4,1.240283545,2.176273922
42913.0,20.9,52.0,38.0,10.2,14.2,3.6,15.89960536,27.89837586
66607.0,21.2,38.9,31.3,7.4,11.0,3.1,6.473748978,11.05792356
67720.0,22.6,39.5,30.7,6.3,10.8,2.8,42.78,70.31
40510.0,23.7,54.4,39.6,10.3,15.4,3.8,0.446231915,4.574919723
65831.0,20.8,43.8,33.0,7.8,11.0,2.9,13.06103175,22.91764887
56211.0,35.2,40.3,27.2,8.8,11.7,3.6,14.26635904,28.68667159
49560.0,32.8,50.5,35.4,9.6,15.7,4.1,0.871304266,1.433335035
51525.0,25.2,49.2,38.4,8.9,13.0,3.4,13.5662737,24.06690515
55874.0,20.7,40.8,30.1,8.3,11.5,2.9,42.78,70.31
56348.0,29.0,42.3,33.4,8.0,11.1,3.4,2.306975682,4.107419746
45174.0,24.1,50.5,37.9,10.6,16.4,3.8,3.177468864,7.42376037
62056.0,24.0,47.9,33.8,9.7,12.2,3.1,3.767729675,15.50151638
74225.0,16.5,43.8,35.7,5.7,11.5,2.7,42.78,70.31
28298.0,31.3,58.2,41.5,13.4,23.0,5.6,2.161076575,2.215639374
54663.0,27.4,44.3,36.1,7.8,11.4,3.2,5.251817011,13.30501355
38537.0,26.1,52.2,38.1,9.8,15.2,3.9,0.870191036,1.526887998
89034.0,24.9,27.3,20.7,4.6,7.2,2.5,7.081590164,8.581740105
65273.0,16.3,48.6,39.3,6.4,13.8,3.2,0.76157693,1.25282859
60843.0,19.4,35.5,29.6,5.1,8.4,2.6,42.78,70.31
57329.0,22.5,39.5,32.3,6.5,10.4,3.0,15.42535629,35.70953811
59838.0,14.8,42.1,35.7,6.3,11.6,3.1,42.78,70.31
35527.0,29.7,54.1,38.7,11.7,17.9,4.5,0.46337727,3.735840668
39394.0,31.2,54.2,38.8,13.3,14.9,4.1,11.64012809,18.53251163
49626.0,33.5,46.4,34.1,8.7,13.2,3.5,0.746412594,1.604966504
39381.0,21.5,49.7,36.0,11.0,14.0,3.6,1.854479938,14.95118993
53661.0,33.9,35.6,26.6,7.2,10.9,3.3,3.943475744,5.920256424
54412.0,25.6,42.3,33.6,6.7,11.3,3.3,1.291384217,2.49867167
42022.0,18.1,53.6,40.6,8.8,12.5,3.0,0.486752854,4.990354023
41445.0,19.1,43.5,31.4,7.8,10.5,3.0,11.23045676,27.28297962
52798.0,25.9,48.4,36.9,10.6,13.5,3.3,2.537066575,9.977126899
52576.0,29.4,38.7,23.8,8.1,10.9,3.6,16.65416419,20.18214913
55151.0,25.3,49.5,36.4,8.3,13.5,3.4,4.321709876,7.109408751
60082.0,22.4,45.1,37.5,5.7,10.3,2.9,18.00389239,24.10917273
47097.0,25.0,48.3,36.2,8.6,13.5,3.5,7.720407242,12.70042006
50893.0,27.4,45.6,36.7,7.8,11.6,3.3,5.313437754,13.46112425
56541.0,25.3,47.0,37.2,8.5,12.1,3.4,2.105375387,5.333782193
95021.0,22.9,36.1,29.6,6.1,11.2,2.9,35.88373878,36.78973038
41256.0,37.2,52.0,37.5,12.5,14.9,4.2,9.49201979,15.11245974
67269.0,22.8,41.1,33.2,5.6,9.7,2.8,9.20147584,17.80373857
61342.0,25.5,46.1,39.2,7.7,11.3,3.2,4.613177468,11.6870768
54658.0,29.1,47.2,37.0,8.1,11.6,3.4,1.889973053,4.788079445
35156.0,22.0,53.9,41.6,7.6,19.6,4.5,2.282491457,3.754801965
47634.0,26.6,48.4,40.0,9.7,14.0,3.7,1.277931517,2.747859956
73337.0,16.2,29.9,24.0,4.8,11.1,2.7,42.78,70.31
54674.0,21.4,44.5,35.0,9.0,12.5,3.1,34.19092443,70.31
52804.0,19.5,49.1,33.1,9.8,11.7,3.1,8.111384516,11.02285636
66716.0,24.0,43.3,35.1,8.1,10.8,3.0,41.56415476,66.17523238
33908.0,42.7,58.5,38.4,14.0,22.2,5.5,0.720780552,0.738978799
39104.0,18.3,51.1,38.3,9.4,15.6,3.6,6.324396654,22.08219243
46378.0,15.7,36.5,29.7,4.4,7.4,2.3,6.429765312,8.610156024
38045.0,23.6,51.1,36.2,11.4,14.0,3.6,9.380626778,16.64146397
38479.0,28.3,55.7,39.3,10.8,16.5,4.0,0.296580312,3.040641145
36722.0,29.9,52.0,37.5,10.6,17.7,4.5,6.953268477,15.51725596
46832.0,28.1,48.9,35.3,11.0,13.0,3.5,0.742669656,3.055555157
49611.0,25.7,53.9,39.3,11.4,14.1,3.5,9.509927459,19.83362388
51835.0,23.2,47.5,36.7,8.1,12.6,3.4,8.296916899,12.37824819
60306.0,29.7,44.4,37.6,7.7,11.3,3.3,2.897255988,7.339941606
57978.0,26.0,43.5,30.9,8.6,13.5,3.4,5.962648421,6.113193196
50467.0,37.5,44.9,30.6,9.5,13.6,3.8,8.420171578,7.987451775
57383.0,18.2,28.6,22.1,5.9,7.8,2.3,42.78,34.08512518
56774.0,20.9,50.3,37.9,9.3,12.3,3.0,14.81933771,58.27770321
35446.0,23.9,56.0,40.4,15.5,16.9,4.1,1.656719337,3.192461198
88475.0,23.5,42.9,31.6,7.3,10.5,2.8,7.203280938,12.77879858
75177.0,23.1,52.9,44.2,6.4,9.7,2.8,11.14552151,17.08437604
46420.0,25.2,47.9,36.7,12.0,13.8,3.6,7.006531535,16.93976274
43650.0,31.8,39.5,30.8,7.6,11.3,3.4,0.616513148,0.925558102
60166.0,26.6,46.1,34.5,7.9,11.5,3.3,2.580233481,6.536793145
70807.0,19.0,44.5,35.7,6.4,11.2,2.7,23.24738031,49.98745597
87959.0,21.3,44.3,32.9,6.8,11.6,2.8,42.78,70.31
54096.0,24.2,48.7,33.3,9.5,12.9,3.3,42.78,70.31
32720.0,31.1,53.1,35.3,13.5,16.2,4.2,1.144180188,4.707484201
38849.0,20.8,59.9,43.8,12.4,17.0,3.9,4.547024303,9.483139611
40199.0,23.4,50.2,38.7,10.7,15.3,3.9,0.925159556,7.458822261
81315.0,20.9,44.8,34.7,6.5,10.1,2.7,42.78,70.31
56950.0,27.5,41.6,31.9,7.2,11.8,3.3,5.23367442,10.12652457
46529.0,24.8,47.9,37.1,9.4,12.2,3.3,18.1343409,23.04459197
53806.0,28.4,41.8,32.1,8.5,11.9,3.3,10.98779897,18.7684511
44388.0,27.0,45.7,34.2,7.6,12.1,3.5,4.680938752,6.268286794
55733.0,18.8,47.0,33.9,8.1,13.4,3.1,42.78,70.31
45767.0,23.6,46.6,33.9,9.6,12.1,3.3,1.100327726,4.527062646
44015.0,23.8,48.3,36.9,9.9,15.9,4.0,33.27665207,31.56653653
56555.0,16.3,42.1,34.4,7.3,11.1,2.8,16.97645358,17.40507459
52633.0,24.9,48.7,36.5,8.4,13.3,3.5,34.95224431,70.31
61592.0,37.2,39.6,25.7,9.7,12.7,3.8,42.78,62.55368938
60626.0,27.2,43.7,35.2,6.1,10.4,3.0,8.109014523,15.68995856
51317.0,25.4,47.4,34.2,7.9,11.5,3.2,12.57225318,31.85069064
51204.0,24.2,41.5,29.6,8.3,11.9,3.3,11.01624268,25.72737422
47924.0,18.1,44.5,33.9,8.5,14.6,3.4,42.78,70.31
43535.0,25.2,46.9,35.7,9.4,12.8,3.3,27.02649288,20.14360508
64992.0,21.8,40.3,30.6,8.6,11.3,2.8,9.821599408,38.62387554
68126.0,17.1,47.8,36.5,7.0,11.7,2.7,6.520646704,66.85186387
56862.0,27.0,41.0,31.9,6.0,10.4,3.1,2.340927304,3.134756612
58942.0,23.2,51.4,34.3,8.8,11.7,3.2,1.651821848,2.813405453
54504.0,17.9,36.4,25.8,7.5,10.0,3.3,0.740114939,0.896899412
72645.0,19.6,37.1,32.6,5.8,8.5,2.6,15.87537292,28.26506613
61221.0,37.4,42.1,32.8,7.2,11.3,3.4,8.738592204,15.55849351
46986.0,31.5,47.1,37.9,9.0,13.0,3.8,1.541515228,2.362906553
45487.0,32.7,50.9,37.1,9.5,13.7,4.0,1.121411852,1.718952473
38400.0,27.5,55.0,40.6,11.6,17.0,4.5,1.068496234,2.595776967
40682.0,18.1,53.2,44.0,10.8,17.5,4.6,1.474261589,2.624826613
63656.0,23.7,44.1,36.3,6.5,10.5,2.9,14.21491778,21.78929003
47382.0,30.9,47.6,34.1,10.1,12.7,3.5,20.26273545,14.76470546
56509.0,28.3,47.7,33.7,9.8,11.9,3.4,4.252274689,10.33036556
55122.0,21.6,51.9,36.0,9.0,14.1,3.3,5.681679201,19.83808738
43435.0,27.7,50.7,36.6,11.4,13.8,3.7,3.148742261,5.013183886
58205.0,19.1,47.9,35.7,8.5,13.1,3.2,4.349700578,10.16253381
55796.0,19.0,43.8,31.9,7.4,12.0,3.0,42.78,70.31
90155.0,23.2,37.3,28.7,5.7,9.4,2.7,42.78,70.31
48519.0,15.0,43.0,36.3,6.4,10.8,2.8,42.78,70.31
51382.0,16.5,48.6,36.3,7.9,12.4,2.9,39.33563999,69.02061054
119731.0,20.3,33.9,26.2,4.8,9.5,2.5,42.78,70.31
60450.0,28.8,49.5,34.7,9.9,13.8,3.7,3.28094899,5.820484674
67498.0,18.8,43.8,32.5,11.4,12.5,3.1,4.966296457,19.53018121
65969.0,26.9,38.9,27.2,7.8,10.2,3.0,14.80308188,29.76590925
48104.0,30.9,45.3,35.9,9.0,13.1,3.6,1.548834709,3.330366941
51348.0,32.4,47.9,34.0,10.2,14.0,3.8,6.595055782,11.26512982
62800.0,23.1,47.5,37.6,9.2,12.2,3.0,8.086710726,19.55132298
61807.0,25.5,38.3,30.4,6.2,9.2,2.8,5.413166062,13.71377709
47202.0,24.9,50.9,36.8,11.4,14.2,3.5,17.23590718,35.94669904
51724.0,24.8,40.3,31.5,6.0,10.0,3.0,9.062392673,12.13553078
51089.0,26.9,42.3,32.9,9.6,12.5,3.3,11.30430101,8.237025814
52959.0,24.0,45.1,33.6,8.1,10.2,3.0,5.657377554,13.74388592
60579.0,24.5,38.0,30.5,6.3,10.4,3.2,13.83902741,26.77683781
122933.0,27.9,29.6,21.4,5.4,9.2,2.9,42.78,70.31
46440.0,20.6,47.6,34.9,9.8,13.6,3.7,42.78,70.31
47118.0,30.0,40.7,31.2,8.6,13.0,3.6,4.209229464,6.279788942
32228.0,23.6,60.6,44.3,16.5,18.8,4.3,3.337711334,6.431695268
45889.0,23.6,51.1,40.9,10.1,15.2,3.8,4.195024587,7.442077395
44391.0,17.4,50.4,37.1,10.5,16.6,4.0,11.88773391,16.15467532
55444.0,24.5,49.8,38.5,11.1,13.7,3.4,1.290125881,5.073477281
35290.0,23.9,53.4,39.0,11.6,19.6,4.8,2.723405588,2.792166054
44243.0,28.0,43.4,31.0,10.0,12.0,3.5,23.93567861,48.12965592
59500.0,21.3,35.2,26.3,7.2,9.7,3.0,5.202897553,6.305068998
42412.0,28.4,45.3,35.8,10.0,16.0,4.0,5.063506281,11.29996969
63608.0,23.2,43.8,37.9,6.9,10.0,3.0,27.80366205,49.502607
34009.0,33.4,57.1,40.4,13.5,16.5,4.5,0.863856727,6.96458653
58738.0,22.4,40.9,30.1,6.0,10.3,3.0,42.78,68.51393223
65182.0,21.8,42.0,30.5,7.6,10.6,2.8,42.78,25.6481201
60744.0,24.9,43.2,32.8,8.5,11.8,3.2,42.78,70.31
37468.0,32.7,56.6,37.8,12.7,17.6,4.4,6.472535803,11.35708922
59552.0,23.6,45.8,35.9,7.2,11.3,3.1,10.80552161,27.37483259
46417.0,35.6,50.0,35.0,9.1,14.0,3.8,3.085406064,4.603146263
60627.0,21.0,41.2,31.3,7.2,11.1,2.9,42.78,70.31
51475.0,26.4,47.3,33.9,8.0,12.8,3.7,2.844984984,5.504700527
47291.0,21.3,44.4,32.4,8.7,10.7,3.1,9.952485975,24.17831063
102858.0,16.5,41.2,32.4,5.6,9.6,2.5,20.49132559,33.70915995
60239.0,22.5,42.5,34.2,6.2,10.3,3.0,4.892340808,9.46608547
63318.0,22.5,46.5,34.8,7.5,12.5,3.1,42.78,70.31
38405.0,31.5,37.0,23.7,7.8,15.2,4.3,8.336349424,17.78525676
48809.0,26.7,47.3,35.6,9.2,12.4,3.3,42.78,70.31
45138.0,24.7,49.1,38.3,10.8,14.5,3.5,8.325901937,32.74197886
60034.0,27.6,39.8,29.5,9.3,11.5,3.1,16.57111684,18.47949881
54581.0,24.6,48.7,35.7,10.0,13.1,3.2,7.040006187,17.02069474
46538.0,30.9,48.0,35.4,11.2,14.3,3.9,3.67949977,6.527523617
52550.0,24.5,46.1,34.3,9.3,13.6,3.5,1.737442237,3.04861759
48794.0,21.0,39.9,29.0,7.8,10.9,3.0,25.77805649,57.52757887
40686.0,26.9,54.7,41.2,10.4,16.2,4.0,5.65546258,12.62100848
37071.0,17.5,50.7,38.3,9.5,15.2,4.2,1.588093875,2.12663066
37259.0,29.1,55.1,40.4,10.7,17.9,4.3,0.498050816,4.015385764
50300.0,24.9,46.5,36.2,10.7,13.2,3.3,0.888579409,3.494377961
48747.0,18.0,40.4,33.0,7.1,12.1,3.2,42.78,70.31
53500.0,26.8,44.3,36.0,7.9,11.3,3.3,2.482937571,6.290302568
38912.0,19.4,47.4,33.6,11.6,17.1,4.4,2.499385711,4.27640561
39687.0,24.6,56.0,42.3,11.5,15.4,3.9,0.427458288,4.382446183
40887.0,27.1,48.2,34.0,10.6,13.4,3.5,6.062494246,24.94283347
37013.0,34.9,54.8,37.4,12.5,15.1,4.1,1.01978682,4.195694343
59117.0,25.4,45.3,33.3,8.6,10.7,3.0,4.273006998,10.38073209
59457.0,27.0,42.1,32.0,6.1,11.0,3.2,0.637435604,0.853595697
77758.0,15.7,45.7,34.0,7.5,11.2,2.7,20.52014494,47.94276368
47504.0,16.5,39.2,28.1,7.1,10.9,3.1,15.61923033,29.98371385
50093.0,35.9,49.9,38.3,7.9,12.8,3.6,0.856838189,2.215700515
71024.0,23.3,39.0,34.8,6.0,8.6,2.7,7.378651385,11.31034154
62930.0,25.6,38.8,29.6,7.7,10.2,2.9,42.78,36.42979768
49161.0,24.3,52.0,38.6,12.0,14.6,3.6,8.236294598,19.91297343
46014.0,28.3,48.4,33.6,10.3,12.8,3.4,0.395214881,1.62602694
35778.0,29.0,52.7,38.2,13.8,15.8,4.0,3.130183855,6.528219013
60734.0,25.7,43.9,36.4,7.3,10.8,3.1,6.810702297,10.43976265
62175.0,33.8,43.5,31.4,8.4,12.2,3.4,19.34627974,28.13626506
63714.0,26.5,47.5,37.8,9.3,13.4,3.5,9.076099433,16.10122492
62242.0,22.8,41.5,32.9,8.0,10.5,3.1,38.20768852,70.31
54800.0,24.1,46.6,35.2,8.9,11.3,3.2,3.252625366,7.901843486
46950.0,25.5,50.0,37.4,11.8,14.5,3.6,18.64882413,45.08745225
47528.0,24.6,51.9,36.0,11.1,14.3,3.4,6.641882266,12.79875893
50002.0,26.9,53.4,40.6,10.9,13.8,3.4,5.180154536,12.52411244
43559.0,26.2,50.3,36.4,10.6,15.1,3.8,0.854772258,6.891345715
44121.0,31.2,46.8,34.9,9.0,13.5,3.6,0.883864531,1.900521208
50637.0,24.0,43.8,35.6,7.1,10.0,3.0,13.67537457,24.34811255
54722.0,37.1,42.3,30.9,6.8,11.7,3.5,1.010646823,1.353366167
59032.0,21.4,37.9,32.2,5.9,8.6,2.7,22.4532129,39.97648122
74268.0,13.9,36.7,30.0,5.3,7.7,2.2,42.78,70.31
44623.0,25.4,52.7,37.6,11.7,14.2,3.5,7.464273487,18.04645012
44571.0,24.9,48.7,39.9,9.3,14.0,3.5,5.704969766,12.26705638
55013.0,21.0,45.9,34.5,8.1,13.5,3.4,42.78,70.31
40641.0,37.7,54.9,38.6,12.4,17.9,4.7,2.155663756,3.546164646
46878.0,28.8,34.7,24.6,6.7,9.8,3.2,0.300622379,0.364305625
55134.0,19.1,46.9,34.9,8.1,11.5,2.9,6.605481655,11.59036377
35880.0,19.5,42.1,31.9,7.3,11.2,3.2,2.311083854,2.80065925
36571.0,29.8,52.2,37.6,12.5,15.5,4.3,1.585072235,2.811957357
62139.0,22.2,41.2,33.5,7.1,11.1,3.0,42.78,70.31
50301.0,23.1,47.2,36.7,9.6,13.0,3.3,19.63776098,47.47841497
51674.0,23.5,54.0,38.9,12.9,15.1,3.5,1.878924501,3.620645591
48018.0,23.0,50.1,36.4,9.5,14.4,3.7,1.056761787,1.738421067
51386.0,27.8,39.0,28.5,8.5,12.7,3.7,17.53358225,33.65863117
66720.0,22.4,45.1,34.1,9.6,12.2,3.0,4.213712503,16.57061142
44230.0,17.1,48.4,39.0,7.0,14.5,3.4,3.819081317,6.282561975
57436.0,22.6,45.9,33.9,10.0,12.5,3.1,3.601669815,14.16372639
44290.0,30.0,56.6,39.0,15.2,18.8,4.5,0.975540249,1.879844293
52340.0,31.4,45.2,36.9,8.6,12.1,3.6,7.679263406,13.67242767
53540.0,27.9,43.5,33.9,6.7,11.6,3.3,3.850578996,7.450402848
36718.0,20.0,58.4,43.0,11.0,16.4,3.9,2.859804733,23.05632046
54514.0,31.7,47.2,33.8,8.5,12.8,3.8,1.213132354,3.137042694
54441.0,28.9,34.4,26.3,7.5,9.8,3.1,16.86212496,25.46385672
